('Total Revenue', '281,724,000', '211,915,000', '281,724,000', '245,122,000', '198,270,000')
         903794 function calls (879443 primitive calls) in 9.194 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 connection.py:597(HTTPSConnection)
        2    0.000    0.000    0.000    0.000 parser.py:17(__init__)
        2    0.000    0.000    0.000    0.000 adapters.py:216(init_poolmanager)
        1    0.000    0.000    0.000    0.000 __init__.py:1452(_fixupChildren)
        1    0.000    0.000    0.000    0.000 compat.py:30(_resolve_char_detection)
        1    0.000    0.000    0.000    0.000 parser.py:75(BytesParser)
        4    0.000    0.000    0.000    0.000 typing.py:2285(_strip_annotations)
        1    0.000    0.000    0.000    0.000 request.py:2145(FancyURLopener)
        5    0.000    0.000    0.000    0.000 utils.py:1024(check_header_validity)
        1    0.000    0.000    0.000    0.000 response.py:62(DeflateDecoder)
       16    0.000    0.000    0.000    0.000 _parser.py:166(__delitem__)
       17    0.000    0.000    0.000    0.000 typing.py:1603(__eq__)
        1    0.000    0.000    0.000    0.000 abc.py:96(InspectLoader)
        1    0.000    0.000    0.000    0.000 cookies.py:440(_copy_cookie_jar)
        1    0.000    0.000    0.000    0.000 abc.py:16(ResourceReader)
        2    0.000    0.000    0.000    0.000 poolmanager.py:390(_merge_pool_kwargs)
        6    0.000    0.000    0.000    0.000 cookiejar.py:459(strip_quotes)
        2    0.000    0.000    0.000    0.000 feedparser.py:208(_pop_message)
        2    0.000    0.000    0.000    0.000 ssl_.py:186(resolve_cert_reqs)
        9    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        1    0.000    0.000    0.000    0.000 formatter.py:10(Formatter)
        1    0.000    0.000    0.000    0.000 _weakrefset.py:37(__init__)
       10    0.000    0.000    0.000    0.000 <frozen _collections_abc>:845(__init__)
        4    0.000    0.000    0.000    0.000 enum.py:816(__iter__)
        2    0.000    0.000    0.000    0.000 socket.py:490(_decref_socketios)
        1    0.000    0.000    0.000    0.000 connection.py:355(proxy_is_forwarding)
        2    0.000    0.000    0.000    0.000 message.py:331(set_payload)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_224}
        3    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 request.py:1379(HTTPSHandler)
        9    0.000    0.000    0.000    0.000 css_types.py:394(pickle_register)
        4    0.000    0.000    0.000    0.000 message.py:211(is_multipart)
        5    0.000    0.000    0.000    0.000 typing_extensions.py:749(__eq__)
        1    0.000    0.000    0.000    0.000 parser.py:63(HTMLParser)
        3    0.000    0.000    0.000    0.000 {built-in method sys.audit}
        2    0.000    0.000    0.000    0.000 timeout.py:202(start_connect)
        1    0.000    0.000    0.001    0.001 ssl.py:430(__new__)
        2    0.000    0.000    0.000    0.000 __init__.py:262(_register_at_fork_reinit_lock)
        1    0.000    0.000    0.000    0.000 element.py:1653(ProcessingInstruction)
        6    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
       18    0.000    0.000    0.000    0.000 enum.py:1411(<lambda>)
        5    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        1    0.000    0.000    0.000    0.000 models.py:245(CharsetMatches)
        1    0.000    0.000    0.000    0.000 _adapters.py:46(SpecPath)
        1    0.000    0.000    0.000    0.000 pathlib.py:420(_from_parsed_parts)
        1    0.000    0.000    0.000    0.000 abc.py:80(ResourceLoader)
        1    0.000    0.000    0.000    0.000 ipaddress.py:563(_BaseAddress)
       10    0.000    0.000    0.000    0.000 {method 'count' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 sessions.py:799(mount)
        1    0.000    0.000    0.000    0.000 exceptions.py:84(MaxRetryError)
        1    0.000    0.000    0.000    0.000 __meta__.py:83(__new__)
        2    0.000    0.000    0.000    0.000 response.py:277(put)
       11    0.000    0.000    0.000    0.000 typing.py:1070(<genexpr>)
        1    0.000    0.000    0.000    0.000 element.py:1681(Doctype)
        8    0.000    0.000    0.000    0.000 _internal_utils.py:25(to_native_string)
        1    0.000    0.000    0.000    0.000 wait.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:815(register_treebuilders_from)
        1    0.000    0.000    0.000    0.000 pathlib.py:437(__str__)
        1    0.000    0.000    0.000    0.000 __init__.py:776(MetadataPathFinder)
        1    0.000    0.000    0.000    0.000 proxy.py:1(<module>)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1375(_gcd_import)
       29    0.000    0.000    0.000    0.000 __init__.py:680(<genexpr>)
        5    0.000    0.000    0.000    0.000 _policybase.py:104(<genexpr>)
        1    0.000    0.000    0.000    0.000 copyreg.py:107(_slotnames)
        1    0.000    0.000    0.000    0.000 models.py:258(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:98(register)
        1    0.000    0.000    0.000    0.000 bz2.py:26(BZ2File)
        1    0.000    0.000    0.000    0.000 ssl.py:556(options)
        1    0.000    0.000    0.000    0.000 encoders.py:1(<module>)
        1    0.000    0.000    0.000    0.000 random.py:876(SystemRandom)
        7    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.StringIO' objects}
       25    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 css_types.py:34(Immutable)
        1    0.000    0.000    0.000    0.000 _policybase.py:112(Policy)
        1    0.000    0.000    0.000    0.000 typing.py:2815(NamedTuple)
        1    0.000    0.000    0.000    0.000 parse.py:355(ParseResultBytes)
        1    0.000    0.000    0.000    0.000 readers.py:56(MultiplexedPath)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:999(NoDefaultType)
       11    0.000    0.000    0.000    0.000 {built-in method sys._getframemodulename}
        2    0.000    0.000    0.000    0.000 __init__.py:634(__init__)
        5    0.000    0.000    0.000    0.000 timeout.py:126(resolve_default_timeout)
        1    0.000    0.000    0.000    0.000 netrc.py:66(netrc)
        1    0.000    0.000    0.000    0.000 calendar.py:603(LocaleTextCalendar)
        1    0.000    0.000    0.000    0.000 _warnings.py:1(<module>)
        1    0.000    0.000    0.000    0.000 quopri.py:1(<module>)
        4    0.000    0.000    0.000    0.000 typing.py:406(_eval_type)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2147(IPv6Interface)
        1    0.000    0.000    0.000    0.000 connectionpool.py:81(__init__)
        1    0.000    0.000    0.000    0.000 models.py:84(RequestEncodingMixin)
        1    0.000    0.000    0.000    0.000 __init__.py:819(_Tellable)
        1    0.000    0.000    0.000    0.000 version.py:1(<module>)
       26    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        1    0.000    0.000    0.000    0.000 traceback.py:679(TracebackException)
        1    0.000    0.000    0.000    0.000 {method 'register' of 'select.poll' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:273(EntryPoints)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:1192(get_resource_reader)
        1    0.000    0.000    0.000    0.000 ssl.py:441(_encode_hostname)
        1    0.000    0.000    0.000    0.000 ssl.py:570(hostname_checks_common_name)
        1    0.000    0.000    0.000    0.000 element.py:314(ContentMetaAttributeValue)
        1    0.000    0.000    0.000    0.000 mimetypes.py:64(MimeTypes)
        1    0.000    0.000    0.000    0.000 netrc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        2    0.000    0.000    0.000    0.000 client.py:1267(_validate_method)
        1    0.000    0.000    0.000    0.000 models.py:494(prepare_body)
        4    0.000    0.000    0.000    0.000 hooks.py:15(default_hooks)
        1    0.000    0.000    0.000    0.000 wait.py:113(wait_for_read)
        1    0.000    0.000    0.000    0.000 _htmlparser.py:61(BeautifulSoupHTMLParser)
        1    0.000    0.000    0.001    0.001 _adapters.py:28(get_resource_reader)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1420(IPv4Interface)
        1    0.000    0.000    0.000    0.000 _adapters.py:40(CompatibilityFiles)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1188(domain_return_ok)
        1    0.000    0.000    0.000    0.000 readers.py:129(NamespaceReader)
        1    0.000    0.000    0.000    0.000 poolmanager.py:162(PoolManager)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1587(_process_rfc2109_cookies)
        1    0.000    0.000    0.000    0.000 __init__.py:769(Filter)
        1    0.000    0.000    0.000    0.000 connection.py:345(is_connected)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2883(deprecated)
       16    0.000    0.000    0.000    0.000 typing.py:1599(<genexpr>)
        9    0.000    0.000    0.000    0.000 cookiejar.py:968(set_ok_version)
        1    0.000    0.000    0.000    0.000 __init__.py:803(PathDistribution)
        5    0.000    0.000    0.000    0.000 <frozen posixpath>:41(_get_sep)
        1    0.000    0.000    0.000    0.000 ssl.py:662(verify_flags)
        1    0.000    0.000    0.000    0.000 __init__.py:360(ZipInfo)
        1    0.000    0.000    0.000    0.000 calendar.py:75(Day)
        1    0.000    0.000    0.000    0.000 cookies.py:23(MockRequest)
        8    0.000    0.000    0.000    0.000 client.py:453(isclosed)
        8    0.000    0.000    0.000    0.000 formatter.py:66(_default)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:85(add)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1141(return_ok_expires)
        1    0.000    0.000    0.000    0.000 cookies.py:103(MockResponse)
        1    0.000    0.000    0.001    0.001 _common.py:51(files)
        2    0.000    0.000    0.000    0.000 ssl.py:678(verify_mode)
        1    0.000    0.000    0.000    0.000 models.py:230(Request)
        1    0.000    0.000    0.000    0.000 traceback.py:248(FrameSummary)
        1    0.000    0.000    0.000    0.000 typing.py:514(__getitem__)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:3901(Format)
        2    0.000    0.000    0.000    0.000 pathlib.py:380(with_segments)
        1    0.000    0.000    0.000    0.000 sessions.py:282(rebuild_auth)
        1    0.000    0.000    0.000    0.000 __init__.py:199(split)
        1    0.000    0.000    0.000    0.000 __init__.py:839(ZipExtFile)
        1    0.000    0.000    0.000    0.000 _collections.py:100(__setitem__)
        1    0.000    0.000    0.000    0.000 ssl.py:560(options)
        1    0.000    0.000    0.000    0.000 cookies.py:582(SimpleCookie)
        1    0.000    0.000    0.000    0.000 abc.py:153(TraversableResources)
       28    0.000    0.000    0.000    0.000 enum.py:251(__init__)
        2    0.000    0.000    0.000    0.000 <frozen posixpath>:138(splitroot)
        2    0.000    0.000    0.000    0.000 weakref.py:414(__getitem__)
        1    0.000    0.000    0.000    0.000 filter.py:44(ElementFilter)
        1    0.000    0.000    0.000    0.000 ssl.py:394(_ASN1Object)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:4210(Sentinel)
        2    0.000    0.000    0.000    0.000 _functools.py:6(method_cache)
        1    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 selectors.py:80(BaseSelector)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:71(join)
        1    0.000    0.000    0.000    0.000 _text.py:7(FoldedCase)
        1    0.000    0.000    0.000    0.000 __meta__.py:143(_get_canonical)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:233(_SpecialForm)
        1    0.000    0.000    0.000    0.000 error.py:35(HTTPError)
        1    0.000    0.000    0.000    0.000 {method '_set_alpn_protocols' of '_ssl._SSLContext' objects}
        1    0.000    0.000    0.001    0.001 __init__.py:436(PercentStyle)
        1    0.000    0.000    0.000    0.000 parse.py:688(unquote)
        1    0.000    0.000    0.000    0.000 _meta.py:47(SimplePath)
        1    0.000    0.000    0.000    0.000 csv.py:137(DictWriter)
        1    0.000    0.000    0.000    0.000 random.py:126(__init__)
       10    0.000    0.000    0.000    0.000 cookiejar.py:926(is_blocked)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1276(__init__)
        2    0.000    0.000    0.000    0.000 _itertools.py:1(<module>)
       21    0.000    0.000    0.000    0.000 timeout.py:130(_validate_timeout)
        6    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
        1    0.000    0.000    0.000    0.000 timeout.py:172(from_float)
        2    0.000    0.000    0.000    0.000 client.py:1276(_validate_path)
        1    0.000    0.000    0.000    0.000 utils.py:890(default_headers)
        1    0.000    0.000    0.000    0.000 poolmanager.py:56(PoolKey)
        1    0.000    0.000    0.000    0.000 socket.py:664(SocketIO)
        2    0.000    0.000    0.000    0.000 client.py:1263(_encode_request)
        4    0.000    0.000    0.000    0.000 __init__.py:1323(append)
        1    0.000    0.000    0.000    0.000 ssl.py:415(Purpose)
       16    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        1    0.000    0.000    0.000    0.000 _markupbase.py:23(ParserBase)
        3    0.000    0.000    0.000    0.000 cookiejar.py:348(split_header_words)
        7    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:86(TreeBuilderRegistry)
        2    0.000    0.000    0.000    0.000 utils.py:258(extract_zipped_paths)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:288(__subclasshook__)
        1    0.000    0.000    0.000    0.000 weakref.py:289(update)
        1    0.000    0.000    0.000    0.000 _collections.py:63(RecentlyUsedContainer)
        1    0.000    0.000    0.000    0.000 _htmlparser.py:330(HTMLParserTreeBuilder)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:407(__subclasshook__)
        1    0.000    0.000    0.000    0.000 certs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
       11    0.000    0.000    0.000    0.000 typing.py:1971(<genexpr>)
        8    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:546(Formatter)
        1    0.000    0.000    0.000    0.000 __init__.py:742(Prepared)
        4    0.000    0.000    0.000    0.000 functools.py:965(__init__)
        1    0.000    0.000    0.000    0.000 parse.py:361(_fix_result_transcoding)
        2    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
        1    0.000    0.000    0.000    0.000 iterators.py:1(<module>)
        6    0.000    0.000    0.000    0.000 cookiejar.py:810(is_expired)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        2    0.000    0.000    0.000    0.000 __init__.py:450(validate)
        6    0.000    0.000    0.000    0.000 utils.py:214(<genexpr>)
        3    0.000    0.000    0.000    0.000 formatter.py:221(__init__)
       12    0.000    0.000    0.000    0.000 typing.py:2786(<genexpr>)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1214(path_return_ok)
        3    0.000    0.000    0.000    0.000 response.py:369(<genexpr>)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1004(__new__)
        6    0.000    0.000    0.000    0.000 typing.py:966(_is_typevar_like)
        2    0.000    0.000    0.000    0.000 weakref.py:427(__setitem__)
        1    0.000    0.000    0.000    0.000 <frozen os>:1087(__subclasshook__)
        9    0.000    0.000    0.000    0.000 cookiejar.py:995(set_ok_name)
        1    0.000    0.000    0.000    0.000 typing.py:361(_flatten_literal_params)
        1    0.000    0.000    0.000    0.000 cookies.py:442(BaseCookie)
        4    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
        1    0.000    0.000    0.000    0.000 parse.py:156(username)
       18    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        4    0.000    0.000    0.000    0.000 typing.py:1598(_value_and_type_iter)
        1    0.000    0.000    0.000    0.000 parse.py:338(geturl)
        1    0.000    0.000    0.000    0.000 calendar.py:45(__getattr__)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1123(return_ok_verifiability)
        2    0.000    0.000    0.000    0.000 response.py:9(is_fp_closed)
        2    0.000    0.000    0.000    0.000 parse.py:175(port)
        2    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
        3    0.000    0.000    0.000    0.000 pathlib.py:1166(__new__)
        1    0.000    0.000    0.000    0.000 element.py:137(NamespacedAttribute)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:526(_SpecialGenericAlias)
       12    0.000    0.000    0.000    0.000 cookies.py:117(info)
        1    0.000    0.000    0.000    0.000 ssl.py:666(verify_flags)
        2    0.000    0.000    0.000    0.000 hooks.py:22(dispatch_hook)
        6    0.000    0.000    0.000    0.000 typing.py:2846(_namedtuple_mro_entries)
        4    0.000    0.000    0.000    0.000 parse.py:421(_checknetloc)
        1    0.000    0.000    0.000    0.000 element.py:206(__new__)
        2    0.000    0.000    0.000    0.000 pathlib.py:429(_format_parsed_parts)
        1    0.000    0.000    0.000    0.000 abc.py:28(__getattr__)
        1    0.000    0.000    0.000    0.000 models.py:588(prepare_auth)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_shake_128}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 _request_methods.py:20(RequestMethods)
        1    0.000    0.000    0.000    0.000 element.py:195(CharsetMetaAttributeValue)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1487(IPv4Network)
       10    0.000    0.000    0.000    0.000 __future__.py:83(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:179(sub)
        1    0.000    0.000    0.000    0.000 timeout.py:14(_TYPE_DEFAULT)
        3    0.000    0.000    0.000    0.000 copyreg.py:98(__newobj__)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_build}
        2    0.000    0.000    0.000    0.000 __init__.py:443(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_256}
        1    0.000    0.000    0.000    0.000 models.py:207(register_hook)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1285(_sanity_check)
        6    0.000    0.000    0.000    0.000 cookies.py:110(__init__)
        1    0.000    0.000    0.000    0.000 ssl.py:185(_TLSAlertType)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1014(is_package)
        6    0.000    0.000    0.000    0.000 inspect.py:3045(<genexpr>)
        1    0.000    0.000    0.000    0.000 connectionpool.py:67(ConnectionPool)
        1    0.000    0.000    0.000    0.000 request.py:47(_TYPE_FAILEDTELL)
        1    0.000    0.000    0.000    0.000 random.py:222(__init_subclass__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
        1    0.000    0.000    0.000    0.000 css_types.py:183(Selector)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_384}
        3    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
        9    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
        1    0.000    0.000    0.000    0.000 typing_extensions.py:952(Reader)
        1    0.000    0.000    0.000    0.000 ssl.py:159(TLSVersion)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_512}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_shake_256}
        1    0.000    0.000    0.000    0.000 _encoded_words.py:73(_QByteMap)
        2    0.000    0.000    0.000    0.000 request.py:144(set_file_position)
        1    0.000    0.000    0.000    0.000 feedparser.py:44(BufferedSubFile)
        3    0.000    0.000    0.000    0.000 typing.py:473(__init__)
        4    0.000    0.000    0.000    0.000 _request_methods.py:51(__init__)
        1    0.000    0.000    0.000    0.000 _htmlparser.py:377(prepare_markup)
        1    0.000    0.000    0.000    0.000 element.py:3187(ResultSet)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1135(return_ok_secure)
        1    0.000    0.000    0.000    0.000 ssl.py:227(_TLSMessageType)
        1    0.000    0.000    0.000    0.000 models.py:630(prepare_hooks)
        1    0.000    0.000    0.000    0.000 inspect.py:175(get_annotations)
        1    0.000    0.000    0.000    0.000 _policybase.py:279(Compat32)
        1    0.000    0.000    0.000    0.000 socket.py:522(type)
        1    0.000    0.000    0.000    0.000 __init__.py:1358(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:94(__init__)
        3    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        1    0.000    0.000    0.000    0.000 encoder.py:74(JSONEncoder)
        1    0.000    0.000    0.000    0.000 _version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 connectionpool.py:963(HTTPSConnectionPool)
        1    0.000    0.000    0.000    0.000 ssl_.py:209(resolve_ssl_version)
        1    0.000    0.000    0.000    0.000 functools.py:651(cache)
        2    0.000    0.000    0.000    0.000 {built-in method select.poll}
        1    0.000    0.000    0.000    0.000 _markupbase.py:27(__init__)
        1    0.000    0.000    0.000    0.000 parse.py:974(urlencode)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1114(return_ok_version)
        1    0.000    0.000    0.000    0.000 __meta__.py:40(Version)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1103(_resolve_filename)
        1    0.000    0.000    0.000    0.000 feedparser.py:134(FeedParser)
        1    0.000    0.000    0.000    0.000 string.py:188(Formatter)
        1    0.000    0.000    0.000    0.000 tempfile.py:571(_TemporaryFileCloser)
        1    0.000    0.000    0.000    0.000 client.py:1452(HTTPSConnection)
        1    0.000    0.000    0.000    0.000 _warnings.py:26(MarkupResemblesLocatorWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:1776(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 __init__.py:1126(__init__)
        9    0.000    0.000    0.000    0.000 cookiejar.py:1075(set_ok_port)
        1    0.000    0.000    0.000    0.000 _adapters.py:12(__init__)
        1    0.000    0.000    0.000    0.000 response.py:68(addinfourl)
        1    0.000    0.000    0.000    0.000 element.py:239(XMLAttributeDict)
        6    0.000    0.000    0.000    0.000 utils.py:733(set_environ)
        5    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 _collections.py:27(Pair)
        1    0.000    0.000    0.000    0.000 decoder.py:254(JSONDecoder)
        1    0.000    0.000    0.000    0.000 _adapters.py:163(wrap_spec)
        1    0.000    0.000    0.000    0.000 css_types.py:97(ImmutableDict)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:969(Writer)
        1    0.000    0.000    0.000    0.000 request.py:422(OpenerDirector)
       10    0.000    0.000    0.000    0.000 cookiejar.py:941(is_not_allowed)
        1    0.000    0.000    0.000    0.000 __init__.py:125(DeprecatedTuple)
        1    0.000    0.000    0.000    0.000 selectors.py:290(SelectSelector)
        1    0.000    0.000    0.000    0.000 models.py:1028(close)
        3    0.000    0.000    0.000    0.000 _parser.py:295(seek)
        1    0.000    0.000    0.000    0.000 structures.py:86(__init__)
        1    0.000    0.000    0.000    0.000 structures.py:13(CaseInsensitiveDict)
        1    0.000    0.000    0.000    0.000 encoder.py:105(__init__)
        1    0.000    0.000    0.000    0.000 selectors.py:341(_PollLikeSelector)
        1    0.000    0.000    0.000    0.000 _markupbase.py:32(reset)
        2    0.000    0.000    0.000    0.000 response.py:1153(supports_chunked_reads)
        1    0.000    0.000    0.000    0.000 header.py:408(_ValueFormatter)
        4    0.000    0.000    0.000    0.000 functools.py:970(__set_name__)
        1    0.000    0.000    0.000    0.000 exceptions.py:16(ParserRejectedMarkup)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1675(TypeVar)
        1    0.000    0.000    0.000    0.000 models.py:393(prepare_method)
        1    0.000    0.000    0.000    0.000 request.py:63(make_headers)
        1    0.000    0.000    0.000    0.000 csv.py:26(Dialect)
        1    0.000    0.000    0.000    0.000 filter.py:211(MatchRule)
        1    0.000    0.000    0.000    0.000 _functools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 header.py:175(Header)
        4    0.000    0.000    0.000    0.000 connection.py:341(is_closed)
        1    0.000    0.000    0.000    0.000 glob.py:1(<module>)
        1    0.000    0.000    0.000    0.000 probe.py:6(_HTTP2ProbeCache)
        2    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
       12    0.000    0.000    0.000    0.000 cookies.py:69(is_unverifiable)
        2    0.000    0.000    0.000    0.000 adapters.py:116(__init__)
        1    0.000    0.000    0.000    0.000 inspect.py:3308(signature)
        1    0.000    0.000    0.000    0.000 _policybase.py:18(_PolicyBase)
        1    0.000    0.000    0.000    0.000 __init__.py:1293(__init__)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:3847(Doc)
        1    0.000    0.000    0.000    0.000 request.py:1076(AbstractDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 exceptions.py:142(NewConnectionError)
        1    0.000    0.000    0.000    0.000 selectors.py:206(_BaseSelectorImpl)
        1    0.000    0.000    0.000    0.000 selectors.py:442(EpollSelector)
        1    0.000    0.000    0.000    0.000 {method 'flush' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 _adapters.py:81(ChildPath)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1083(_TypedDictMeta)
        1    0.000    0.000    0.000    0.000 __init__.py:765(_initialize_xml_detector)
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
        5    0.000    0.000    0.000    0.000 filter.py:439(includes_everything)
        1    0.000    0.000    0.000    0.000 __init__.py:174(HTTPMethod)
        1    0.000    0.000    0.000    0.000 typing.py:1767(_caller)
        1    0.000    0.000    0.000    0.000 models.py:316(CliDetectionResult)
        2    0.000    0.000    0.000    0.000 {method 'write' of '_io.BytesIO' objects}
        1    0.000    0.000    0.000    0.000 css_types.py:310(__init__)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:663(_ProtocolMeta)
        1    0.000    0.000    0.000    0.000 __init__.py:1155(BeautifulStoneSoup)
        1    0.000    0.000    0.000    0.000 element.py:1646(CData)
        1    0.000    0.000    0.000    0.000 element.py:1619(PreformattedString)
        1    0.000    0.000    0.000    0.000 response.py:14(addbase)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:788(Protocol)
        1    0.000    0.000    0.000    0.000 sessions.py:106(SessionRedirectMixin)
        1    0.000    0.000    0.000    0.000 client.py:1284(_validate_host)
        1    0.000    0.000    0.000    0.000 cookies.py:72(has_header)
        1    0.000    0.000    0.000    0.000 css_types.py:351(SelectorList)
        1    0.000    0.000    0.000    0.000 connection.py:103(allowed_gai_family)
        1    0.000    0.000    0.000    0.000 __init__.py:1867(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _imp.get_frozen_object}
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:1171(exec_module)
        1    0.000    0.000    0.000    0.000 adapters.py:113(BaseAdapter)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
        1    0.000    0.000    0.000    0.000 selectors.py:60(_SelectorMapping)
        1    0.000    0.000    0.000    0.000 element.py:1667(Comment)
        2    0.000    0.000    0.000    0.000 __init__.py:1317(__init__)
        1    0.000    0.000    0.000    0.000 probe.py:13(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
        1    0.000    0.000    0.000    0.000 _adapters.py:112(OrphanPath)
        1    0.000    0.000    0.000    0.000 exceptions.py:261(IncompleteRead)
        1    0.000    0.000    0.000    0.000 _compression.py:9(BaseStream)
        5    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        1    0.000    0.000    0.000    0.000 auth.py:107(HTTPDigestAuth)
        1    0.000    0.000    0.000    0.000 _collections.py:5(FreezableDefaultDict)
        1    0.000    0.000    0.000    0.000 selectors.py:433(PollSelector)
        1    0.000    0.000    0.000    0.000 __init__.py:503(StringTemplateStyle)
        1    0.000    0.000    0.000    0.000 pathlib.py:711(joinpath)
        1    0.000    0.000    0.000    0.000 _collections.py:156(HTTPHeaderDictItemView)
        1    0.000    0.000    0.000    0.000 __init__.py:82(InitializedState)
        1    0.000    0.000    0.000    0.000 __init__.py:48(PackageNotFoundError)
        1    0.000    0.000    0.000    0.000 _base_connection.py:19(_ResponseOptions)
